Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
KATM,Katmai National Park and Preserve,Mammal,1,Artiodactyla,Cervidae,95052,180703,Active,Alces alces,Moose,,Present
KATM,Katmai National Park and Preserve,Mammal,1,Artiodactyla,Cervidae,95050,180701,Active,Rangifer tarandus,Caribou,Rangifer tarandus tarundus,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Canidae,93340,180599,Active,Canis latrans,Coyote,,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Canidae,93337,180596,Active,Canis lupus,Gray wolf,,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Canidae,93347,180604,Active,Vulpes vulpes,Red fox,,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Felidae,93325,180585,Active,Lynx canadensis,"Canada lynx, Lynx",,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Mustelidae,408533,622038,Active,Enhydra lutris kenyoni,"Sea Otter, Sea Otter","Enhydra lutris lutris, Enhydra lutris",Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Mustelidae,93288,180551,Active,Gulo gulo,Wolverine,Gulo luscus,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Mustelidae,93285,180549,Active,Lontra canadensis,Northern river otter,Lutra canadensis,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Mustelidae,93296,180559,Active,Martes americana,American marten,,Probably Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Mustelidae,93292,180555,Active,Mustela erminea,"Ermine, Short-tailed weasel",,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Mustelidae,93291,180554,Active,Mustela nivalis,Least weasel,,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Mustelidae,93290,180553,Active,Mustela vison,Mink,,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Otariidae,93372,180627,Active,Callorhinus ursinus,Northern fur seal,,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Otariidae,93370,180625,Active,Eumetopias jubatus,"Northern sea lion, Steller's sea lion",,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Phocidae,93396,180649,Active,Phoca vitulina,Harbor seal,Phoca vitulina richardsi,Present
KATM,Katmai National Park and Preserve,Mammal,1,Carnivora,Ursidae,93280,180544,Active,Ursus americanus,black bear,,Probably Present
